==== ASQ
13.226327, 760337637, 1806438874
13.226407, 751974852, 1814529537
13.226424, 758986782, 1805179555
13.226448, 755440289, 1810953738
13.226397, 763757658, 1803786439
==== ASQ_light
13.226358, 775388196, 1794248770
13.226196, 777679865, 1791726366
13.226582, 775271190, 1794980074
13.226427, 780290211, 1790667009
13.226429, 778635481, 1790248014
0.000000, 0, 0
13.226182, 774984958, 1792402046
13.226350, 717645003, 1844564584
13.226380, 753048895, 1813751004
